date,threshold_count,snapshot_count,realized_terminal,mean_abs_error_vs_terminal,last_abs_error_vs_terminal,mean_realized_bucket_probability,last_realized_bucket_probability,last_expected_terminal,last_modal_interval,first_snapshot_ts,last_snapshot_ts
2026-04-10,11,24,2222.949263541387,21.982517478738885,24.972502551373054,0.49202919469928097,0.9548226875080291,2247.92176609276,"$2,200-$2,300",2026-04-09T17:00:00+00:00,2026-04-10T16:00:00+00:00
2026-04-11,10,23,2249.4780553059004,3.5548989561023756,1.719886034344654,0.8567088119008778,0.9462247444241555,2251.197941340245,"$2,200-$2,300",2026-04-10T18:00:00+00:00,2026-04-11T16:00:00+00:00
2026-04-12,11,15,2186.5304734082088,41.21405410665108,15.571078952217249,0.2558197975231787,0.47146806351833503,2202.101552360426,"$2,200-$2,300",2026-04-12T02:00:00+00:00,2026-04-12T16:00:00+00:00
2026-04-13,11,15,2209.5007492572586,19.2201374385431,25.86439133978456,0.40287616824752776,0.35284725637378594,2183.636357917474,"$2,100-$2,200",2026-04-13T02:00:00+00:00,2026-04-13T16:00:00+00:00
2026-04-14,11,15,2366.8454418311208,8.068129655219915,13.45598791172688,0.6407305026652798,0.9292246861724714,2353.389453919394,"$2,300-$2,400",2026-04-14T02:00:00+00:00,2026-04-14T16:00:00+00:00
2026-04-15,11,15,2331.837670451234,4.579869211718323,5.942424071125515,0.6583391094488275,0.8043004407405145,2337.7800945223594,"$2,300-$2,400",2026-04-15T02:00:00+00:00,2026-04-15T16:00:00+00:00
2026-04-16,11,19,2340.056895909236,12.061862490904906,2.493814653003483,0.677718637492778,0.7844321459805386,2337.5630812562326,"$2,300-$2,400",2026-04-15T22:00:00+00:00,2026-04-16T16:00:00+00:00
2026-04-17,11,15,2443.9448783253692,99.74346478829375,72.72379134641324,0.15305464306359098,0.23621910640153274,2371.221086978956,"$2,300-$2,400",2026-04-17T02:00:00+00:00,2026-04-17T16:00:00+00:00
